Subject,Release,Acquisition,GMV,WBV,ICV,,,,Gender,GenderTag,Age,AgeTag,over 36,FFI data,Tau reject,SD reject,age_tau_sd reject,NEOFAC_N,NEOFAC_E,NEOFAC_O,NEOFAC_A,NEOFAC_C,NEO-FFI_Compl,NEORAW_01,NEORAW_02,NEORAW_03,NEORAW_04,NEORAW_05,NEORAW_06,NEORAW_07,NEORAW_08,NEORAW_09,NEORAW_10,NEORAW_11,NEORAW_12,NEORAW_13,NEORAW_14,NEORAW_15,NEORAW_16,NEORAW_17,NEORAW_18,NEORAW_19,NEORAW_20,NEORAW_21,NEORAW_22,NEORAW_23,NEORAW_24,NEORAW_25,NEORAW_26,NEORAW_27,NEORAW_28,NEORAW_29,NEORAW_30,NEORAW_31,NEORAW_32,NEORAW_33,NEORAW_34,NEORAW_35,NEORAW_36,NEORAW_37,NEORAW_38,NEORAW_39,NEORAW_40,NEORAW_41,NEORAW_42,NEORAW_43,NEORAW_44,NEORAW_45,NEORAW_46,NEORAW_47,NEORAW_48,NEORAW_49,NEORAW_50,NEORAW_51,NEORAW_52,NEORAW_53,NEORAW_54,NEORAW_55,NEORAW_56,NEORAW_57,NEORAW_58,NEORAW_59,NEORAW_60
753251,Q2,Q02,0.904945485,1.495958711,1.703279258,,,,M,1,26-30,2,0,0,0,0,0,14,29,12,19,42,TRUE,D,D,A,N,A,SD,SA,SA,N,A,SD,N,SD,SA,D,D,N,N,D,N,A,N,SA,A,SA,SD,A,SD,A,D,D,N,N,N,SA,D,A,N,D,SA,SD,D,SD,A,SD,A,N,A,N,SA,SD,A,A,A,SD,SD,SD,D,A,SA
756055,Q3,Q03,0.657747222,1.047678392,1.151802639,,,,M,1,22-25,1,0,0,0,0,0,12,36,29,35,36,TRUE,A,N,D,SA,SA,D,SA,SA,D,A,D,SD,SA,D,N,SA,A,D,SA,A,D,N,N,D,SA,D,N,A,N,D,N,SA,D,SA,A,D,SA,SA,D,A,D,D,A,N,A,A,N,D,A,A,N,SA,A,D,SD,SD,N,N,D,A
757764,S1200,Q13,0.597078993,0.946639637,1.104589894,,,,F,2,36+,4,1,0,0,0,1,15,20,32,27,31,TRUE,D,D,N,A,A,N,N,A,D,N,D,N,A,N,D,A,D,SD,A,A,D,N,D,A,N,D,A,A,A,A,A,N,D,A,A,D,N,N,D,A,D,A,A,A,D,A,N,D,A,N,D,A,A,D,D,D,A,N,D,A
759869,S500,Q05,0.824035867,1.415825182,1.605630954,,,,M,1,31-35,3,0,0,0,0,0,9,26,29,29,40,TRUE,D,N,A,A,SA,SD,N,A,D,N,SD,N,A,D,D,N,N,D,N,SA,SD,A,SA,D,N,SD,D,A,A,SD,A,N,D,SA,A,SD,N,SD,SD,SA,D,N,SD,A,SD,SA,N,SD,A,A,D,SA,A,N,SD,D,SA,SA,SD,A
760551,S1200,Q12,0.659201778,1.047634495,1.173644896,,,,F,2,26-30,2,0,0,0,0,0,18,30,25,36,40,TRUE,D,D,A,SA,N,N,A,SA,SD,SA,N,D,A,D,N,N,A,N,A,SA,D,N,D,N,A,SD,N,A,N,SD,N,A,A,SA,SA,D,A,D,SD,SA,D,N,N,D,D,D,N,N,SA,A,D,A,A,N,D,SD,D,N,D,SA
761957,Q3,Q03,0.658262125,1.079181007,1.204175334,,,,F,2,26-30,2,0,0,0,0,0,19,31,28,33,33,TRUE,SD,N,SD,A,A,D,A,A,D,N,A,N,N,D,D,A,A,SD,A,A,D,A,N,D,N,D,N,A,D,A,D,N,D,A,A,N,A,D,SD,A,D,D,D,N,D,A,N,A,A,A,SD,A,N,D,SD,D,D,N,SD,A
763557,S1200,Q09,0.719244006,1.133711217,1.311431038,,,,M,1,26-30,2,0,0,0,0,0,27,33,37,30,27,TRUE,D,D,D,SA,A,D,A,SA,A,D,A,D,SA,D,D,N,A,D,A,A,D,A,D,A,D,A,N,SA,A,A,A,N,D,A,A,A,A,SD,SD,N,A,D,A,A,A,D,A,D,A,A,D,A,SA,D,D,A,SD,A,A,A
765056,Q3,Q03,0.931001987,1.461440056,1.620759441,,,,M,1,26-30,2,0,0,0,0,0,8,36,42,35,31,TRUE,A,N,SD,SA,N,SD,SA,N,D,A,D,SD,SA,D,D,A,A,SD,A,A,SD,A,D,D,N,SD,D,A,D,A,SA,N,D,A,A,A,SA,SD,D,A,D,D,A,SD,A,A,N,SD,SA,A,SD,A,SA,A,D,SD,D,SA,D,SA
765864,S1200,Q08,0.75649791,1.236481821,1.389848702,,,,F,2,26-30,2,0,0,0,0,0,27,33,35,35,26,TRUE,D,A,A,SA,D,A,A,N,D,A,A,A,SA,D,A,N,SA,SD,SA,SA,D,A,A,D,D,A,N,N,D,SA,N,D,D,A,SA,D,A,SD,SD,A,A,D,SA,A,A,A,A,D,SA,A,A,SA,SA,A,A,N,D,A,N,SA
766563,S900,Q11,0.921597288,1.493955326,1.681607723,,,,M,1,26-30,2,0,0,0,0,0,19,27,26,29,29,TRUE,D,N,N,SA,N,N,A,A,N,N,N,D,D,D,D,A,A,D,A,A,D,N,A,N,N,D,A,A,N,A,D,D,N,A,A,D,N,SD,N,A,D,D,D,A,N,N,A,D,A,A,D,A,A,D,N,D,A,N,D,A
767464,S900,Q09,0.639304987,0.994306323,1.13974617,,,,F,2,26-30,2,0,0,0,0,0,21,27,20,30,34,TRUE,D,N,A,D,N,N,A,A,SD,A,A,A,D,A,D,A,N,SD,A,A,A,N,SA,D,N,D,D,D,D,SD,D,D,D,A,A,D,A,D,N,A,D,D,D,N,D,A,A,N,A,A,D,D,N,N,D,D,D,D,A,N
769064,S900,Q10,0.732956452,1.266458825,1.432916775,,,,M,1,26-30,2,0,0,0,0,0,6,33,31,32,44,TRUE,SA,N,A,A,SA,D,A,A,SD,SA,SD,N,N,D,D,SA,A,SD,D,SA,D,N,D,N,SA,SD,D,A,N,SD,A,A,D,SA,SA,D,N,SD,N,A,SD,D,N,N,D,A,N,D,SA,A,SD,SA,A,D,SD,D,SD,N,N,SA
770352,S500,Q04,0.663284333,1.070876841,1.260697331,,,,F,2,26-30,2,0,0,0,0,0,11,36,19,37,42,TRUE,A,A,SA,SA,A,D,SA,A,SD,SA,D,A,N,SD,N,A,SA,D,A,A,N,SA,A,D,A,SD,N,A,N,SD,A,N,A,A,SA,N,A,SA,D,SA,D,SD,D,N,SD,A,A,N,SA,SA,SD,SA,A,SD,SD,SD,N,N,D,A
771354,S500,Q04,0.709668266,1.138107834,1.259354424,,,,F,2,26-30,2,0,0,0,0,0,19,20,21,33,35,TRUE,D,D,N,A,N,A,D,A,SD,A,D,N,D,D,D,N,N,SD,D,A,D,D,A,D,A,N,A,D,D,D,A,D,A,A,A,D,N,N,SD,A,D,N,D,N,D,A,D,D,A,A,D,A,N,SD,D,N,D,N,SD,A
773257,S900,Q10,0.759657509,1.239793495,1.410319248,,,,M,1,26-30,2,0,0,0,0,0,11,38,22,34,31,TRUE,A,A,N,A,A,D,SA,A,SD,N,D,SD,N,D,N,A,SA,A,A,A,D,A,A,N,N,D,D,SA,A,N,A,A,D,A,N,D,A,A,SD,A,D,D,SD,D,D,A,N,D,A,A,D,A,N,N,D,SD,D,N,A,A
774663,S1200,Q13,0.796218928,1.31066766,1.508310364,,,,M,1,26-30,2,0,0,0,0,0,10,42,31,27,40,TRUE,A,N,A,SA,N,D,SA,A,D,SA,D,D,SA,N,SD,SA,SA,SD,D,A,D,SA,SA,A,SA,SD,N,SA,A,D,SA,SA,N,A,SA,D,SA,SD,N,A,SD,SD,N,N,D,D,SA,N,SA,A,D,SA,SA,N,D,D,D,A,N,SA
779370,S500,Q04,0.792405363,1.305144471,1.522861868,,,,F,2,26-30,2,0,0,0,0,0,14,30,25,30,34,TRUE,A,N,N,A,A,N,A,A,D,A,N,D,N,D,N,A,A,D,A,A,D,N,D,D,A,D,N,N,D,N,A,N,D,N,A,D,N,A,D,A,D,D,N,A,D,A,A,N,A,A,D,A,N,N,D,D,N,N,D,A
782157,S500,Q05,0.607561058,1.070931698,1.235090317,,,,M,1,26-30,2,0,0,1,0,1,23,24,22,28,29,TRUE,D,D,A,A,A,N,A,D,A,A,D,A,A,D,N,A,A,A,A,A,A,D,A,D,A,D,A,A,A,D,D,D,A,A,D,A,D,D,D,A,D,D,D,D,A,D,A,N,A,A,D,A,D,A,A,D,D,N,D,A
782561,S500,Q06,0.679872861,1.128553667,1.262993066,,,,F,2,31-35,3,0,0,0,0,0,18,28,30,29,30,TRUE,D,SA,A,A,D,N,A,A,D,N,N,N,SA,N,A,A,A,D,A,SA,D,N,A,A,N,D,N,A,A,D,N,N,D,A,A,D,N,D,SD,SA,N,D,D,N,D,A,D,D,A,A,D,A,SA,D,N,D,A,A,D,N
783462,MEG2,Q08,0.784584394,1.260088329,1.436711648,,,,M,1,22-25,1,0,0,0,0,0,7,31,28,38,35,TRUE,A,N,D,SA,A,D,A,A,SD,A,D,D,A,SD,D,SA,A,SD,SA,A,D,N,N,D,A,SD,D,N,D,N,A,N,D,SA,A,SD,N,SA,D,A,D,SD,N,N,D,SA,N,D,SA,A,SD,A,A,D,D,D,N,N,SD,A
784565,S500,Q06,0.820836158,1.303886465,1.468414154,,,,F,2,26-30,2,0,0,0,0,0,20,32,19,30,31,TRUE,D,A,N,SA,A,D,A,A,D,A,A,N,N,D,N,A,A,N,A,A,D,N,A,N,N,D,D,N,A,A,D,N,D,A,A,D,A,A,D,A,D,N,D,A,D,N,A,N,A,A,N,A,D,D,D,D,D,D,D,N
786569,S500,Q04,0.693543562,1.108893763,1.266721695,,,,F,2,31-35,3,0,0,0,0,0,19,27,26,28,37,TRUE,D,N,A,A,A,A,A,A,SD,A,N,SA,A,SD,D,A,A,N,A,A,D,A,N,A,A,D,N,N,A,SD,N,D,D,A,A,D,A,SD,D,A,D,D,D,A,D,A,A,D,A,A,D,A,N,A,D,N,A,N,D,A
788674,S1200,Q11,0.755873124,1.238573327,1.410496793,,,,F,2,31-35,3,0,0,0,0,0,23,35,18,37,35,TRUE,SD,A,N,SA,SA,A,SA,SA,D,D,A,D,N,SD,D,A,SA,N,SA,SA,D,N,A,D,D,A,SD,N,D,D,D,N,D,SA,SA,D,SA,SA,SD,SA,D,N,D,A,D,A,D,D,SA,A,D,A,N,D,A,D,D,SD,SD,SA
788876,Q2,Q02,0.602355594,1.005124763,1.144931494,,,,F,2,31-35,3,0,0,0,0,0,20,28,16,24,37,TRUE,N,A,A,A,N,N,A,SA,D,SA,D,D,D,A,SD,A,N,N,N,A,A,N,A,A,A,SD,A,N,A,D,D,N,D,A,A,N,A,A,A,A,N,N,D,N,N,N,N,A,SA,A,D,A,N,N,D,D,N,D,D,SA
789373,S500,Q06,0.803451594,1.327714027,1.470641957,,,,M,1,26-30,2,0,0,0,0,0,12,27,29,26,31,TRUE,D,N,D,A,N,N,N,A,N,A,D,N,A,N,N,SA,N,D,N,A,D,A,D,N,N,D,A,D,A,N,A,N,D,A,A,N,N,N,D,A,D,D,N,A,D,SA,N,D,A,A,SD,A,A,N,N,SD,D,N,N,A
792564,Q1,Q01,0.773838703,1.215341659,1.359661604,,,,F,2,31-35,3,0,0,0,0,0,14,37,29,41,39,TRUE,D,N,N,SA,A,D,SA,SA,SD,A,D,D,A,SD,D,D,A,D,SA,SA,D,A,N,D,A,SD,D,A,D,D,N,N,D,SA,SA,D,SA,N,SD,SA,D,SD,N,D,D,A,A,D,SA,A,SD,A,A,D,D,SD,D,A,D,A
792766,S500,Q04,0.762463358,1.350822396,1.56333796,,,,M,1,31-35,3,0,0,0,0,0,15,29,24,29,29,TRUE,N,A,N,A,N,N,A,A,D,N,N,N,N,SD,D,N,A,D,N,A,D,N,A,N,N,D,N,D,N,N,A,N,D,A,N,D,A,SD,D,A,D,D,D,A,N,A,N,N,A,A,D,N,N,N,D,SD,N,N,D,N
792867,S900,Q12,0.786176543,1.337723924,1.509549478,,,,M,1,36+,4,1,0,0,0,1,10,23,33,32,36,TRUE,SA,SD,N,SA,A,SD,SA,SA,D,A,D,D,SA,SD,N,A,A,SD,A,SA,SD,D,A,A,N,D,A,N,A,SD,A,N,SD,A,A,N,N,D,SD,A,D,N,N,D,D,A,D,SD,SA,A,D,A,SA,N,D,D,A,A,SD,A
793465,S900,Q10,0.817926555,1.279919214,1.471686612,,,,M,1,22-25,1,0,0,0,0,0,5,29,26,32,29,TRUE,SA,N,N,A,SD,D,SA,A,D,N,D,D,N,D,A,A,SA,SD,SA,A,SD,N,SA,D,A,SD,D,N,N,A,SA,D,D,A,A,SD,N,SD,D,SA,D,N,SD,D,D,A,N,D,A,A,SD,N,A,N,D,SD,N,N,SD,A
800941,S900,Q10,0.810254853,1.333560458,1.464855157,,,,M,1,26-30,2,0,0,0,0,0,17,36,27,32,29,TRUE,A,A,D,A,A,D,A,A,D,A,D,SD,N,D,N,D,A,N,N,A,N,A,SA,N,N,SD,D,A,A,A,N,N,N,A,A,D,A,SD,D,A,D,D,D,D,A,A,A,D,A,A,N,A,A,D,N,N,D,A,A,A
802844,S500,Q06,0.657108927,1.071709395,1.164973039,,,,F,2,22-25,1,0,0,0,0,0,14,30,22,29,37,TRUE,A,N,SD,N,SA,D,SA,SA,SD,SA,SD,N,A,SD,N,A,A,N,N,A,SD,N,A,D,A,SD,N,D,D,D,N,N,A,A,SA,A,A,N,N,A,D,D,D,A,D,D,N,N,A,A,D,A,A,A,N,D,N,N,D,A
803240,S900,Q09,0.776068328,1.208514369,1.370130161,,,,M,1,22-25,1,0,0,0,0,0,12,34,17,30,26,TRUE,A,N,N,A,SD,SD,SA,A,SD,A,D,SD,SD,D,N,A,A,D,N,A,A,SA,N,SA,A,SD,A,D,A,A,D,N,SA,A,A,D,A,A,SD,SA,D,D,SD,A,A,A,SA,SA,A,A,SD,N,SA,SD,SA,SD,N,A,N,A
804646,S1200,Q13,0.761022146,1.221276157,1.35415203,,,,F,2,31-35,3,0,0,0,0,0,7,43,43,31,38,TRUE,N,N,SD,SA,A,SD,SA,A,D,N,N,D,SA,SD,N,SA,SA,SD,N,SA,SD,SA,SD,A,A,SD,D,SA,SA,N,N,A,D,SA,SA,SD,SA,SD,SD,A,D,SD,SA,N,SD,SA,SA,SD,SA,A,SD,SA,SA,A,SD,SD,SD,A,N,SA
809252,S1200,Q11,0.810735773,1.316186339,1.469205177,,,,F,2,26-30,2,0,0,0,0,0,15,35,24,30,33,TRUE,D,SA,N,SA,A,N,A,A,D,A,D,N,N,N,N,A,SA,N,A,A,D,A,N,A,A,SD,D,N,N,N,N,N,N,A,A,N,A,D,A,A,D,A,D,A,D,N,A,N,SA,A,SD,SA,A,D,D,SD,D,N,A,N
810439,S900,Q08,0.783416055,1.263728381,1.433323862,,,,M,1,26-30,2,0,0,0,0,0,30,27,25,30,21,TRUE,N,N,D,A,D,A,SA,A,D,D,SA,D,SA,D,D,N,A,A,SA,N,N,A,SA,A,D,A,N,A,A,A,A,D,D,SA,A,A,A,D,D,A,A,D,D,A,A,D,D,D,D,N,N,D,N,D,A,N,A,D,A,N
810843,S900,Q11,0.771761251,1.26520521,1.46458849,,,,M,1,31-35,3,0,0,0,0,0,24,30,29,18,37,TRUE,SD,D,SD,A,A,D,SA,A,D,D,A,D,N,A,D,N,A,D,D,A,D,A,A,SA,SA,D,D,D,SA,D,SD,A,D,A,A,A,D,SD,SA,SA,D,SA,SD,SA,SD,N,A,SD,A,A,D,A,A,SA,D,D,D,A,SA,A
812746,S900,Q11,0.839822954,1.374758704,1.526612967,,,,M,1,22-25,1,0,0,0,0,0,26,32,24,18,32,TRUE,D,N,A,N,N,A,N,N,A,N,N,N,A,A,N,A,N,N,D,N,N,A,A,N,SA,SD,N,A,SA,N,D,A,A,A,SA,A,SA,N,A,SA,D,N,N,SA,N,D,SA,N,N,A,N,SA,A,N,N,A,N,N,A,A
814548,S1200,Q13,0.642274332,1.027416005,1.172667547,,,,F,2,31-35,3,0,0,0,0,0,13,33,31,32,43,TRUE,D,A,N,A,N,N,A,SA,D,SA,SD,N,A,SD,D,D,A,SD,A,SA,SD,N,D,D,SA,SD,N,D,A,N,N,A,D,A,SA,D,A,SD,SD,SA,SD,D,A,A,SD,N,A,N,SA,SA,SD,A,A,N,SD,SD,D,A,D,SA
814649,S500,Q05,0.812121997,1.274051207,1.441433398,,,,M,1,26-30,2,0,0,0,0,0,5,33,29,34,35,TRUE,A,N,SA,SA,N,SD,SA,A,SD,N,SD,N,A,D,N,A,SA,D,N,A,D,N,D,N,A,SD,N,A,D,SD,SA,A,SD,A,A,SD,SA,A,D,A,D,D,A,D,D,SA,N,D,SA,SA,SD,A,N,N,D,D,N,A,D,A
815247,S1200,Q08,0.79180133,1.270837063,1.457281875,,,,M,1,26-30,2,0,0,0,0,0,11,30,15,28,39,TRUE,A,D,A,A,A,D,A,A,D,A,D,A,A,SD,D,D,A,D,SA,A,D,A,SA,A,A,D,A,D,A,D,A,A,A,A,A,D,A,A,A,SA,SD,D,SD,A,D,A,A,SA,A,SA,SD,A,A,D,SD,SD,D,D,D,A
816653,S500,Q04,0.809385656,1.25478672,1.44920948,,,,F,2,22-25,1,0,0,0,0,0,17,33,24,38,40,TRUE,D,A,N,SA,N,N,A,A,SD,A,N,N,N,SD,N,A,A,N,A,A,N,A,A,D,A,SD,N,N,D,SD,D,A,N,A,SA,D,A,A,SD,SA,D,SD,D,A,SD,A,A,D,SA,SA,SD,A,SA,SD,D,D,A,A,D,SA
818455,S1200,Q08,0.735755583,1.238794644,1.396615753,,,,M,1,31-35,3,0,0,0,0,0,17,31,40,36,24,TRUE,A,A,SD,SA,N,A,A,A,D,SD,D,D,SA,N,D,A,A,SD,SA,A,D,N,SD,D,D,A,D,A,D,A,A,D,N,A,A,SD,A,N,D,A,A,A,SA,D,A,A,A,SD,SA,A,D,A,SA,D,A,D,D,SA,D,A
818859,S900,Q08,0.835840252,1.436708551,1.581665459,,,,M,1,31-35,3,0,0,0,0,0,20,32,28,27,33,TRUE,D,N,N,A,N,N,N,D,SD,A,N,D,N,SD,A,N,A,SD,N,A,A,A,SA,SA,A,A,D,A,A,N,N,N,D,A,A,D,N,SD,SD,SA,SD,N,SD,SA,SD,N,A,D,A,A,SD,A,N,D,N,SD,SD,N,SD,A
820745,S900,Q07,0.75130891,1.216342219,1.384826351,,,,M,1,31-35,3,0,0,0,0,0,23,24,18,34,32,TRUE,A,D,N,A,A,D,A,A,SD,A,A,D,D,SD,N,D,N,D,A,A,D,D,A,D,N,N,A,D,N,D,N,D,D,A,A,D,A,N,D,A,D,D,D,A,A,N,A,A,SA,A,A,N,D,D,D,A,A,D,D,A
822244,S1200,Q08,0.656202094,1.089365056,1.176282667,,,,F,2,26-30,2,0,0,0,0,0,16,39,23,35,41,TRUE,SA,SA,A,SA,SA,N,A,SA,SD,SA,D,D,A,SD,N,SD,SA,D,A,A,D,A,A,N,A,SD,SD,N,D,SD,N,N,N,SA,SA,N,A,N,SD,SA,SD,N,N,N,SD,SD,A,D,A,A,SD,SA,A,N,N,SD,SD,D,SD,SA
825048,MEG2,Q07,0.680645071,1.077222134,1.173528546,,,,F,2,31-35,3,0,0,0,0,0,15,22,29,31,39,TRUE,D,D,N,A,A,D,A,SA,SD,A,D,D,N,SD,D,A,N,SD,N,SA,D,SD,D,A,N,D,A,D,N,D,N,D,D,A,A,D,A,D,SD,SA,D,D,A,N,SD,N,D,D,A,A,SD,N,N,D,SD,D,N,A,SD,A
825553,S1200,Q09,0.810742697,1.334985203,1.529637897,,,,M,1,26-30,2,0,0,0,0,0,20,33,23,33,29,TRUE,D,N,A,A,D,D,SA,A,D,A,N,N,N,D,D,A,A,N,A,A,N,A,A,N,A,D,N,A,N,D,D,N,N,A,A,N,A,A,D,N,D,D,N,D,A,N,A,D,A,A,D,A,A,D,A,D,D,N,N,A
825654,S1200,Q12,0.628825156,1.061200325,1.196110776,,,,F,2,31-35,3,0,0,0,0,0,5,37,21,38,48,TRUE,N,D,SD,SA,SA,N,A,SA,SD,SA,SD,SD,SD,SD,SD,SA,SA,SD,N,SA,SD,A,SA,N,SA,SD,SA,SA,SD,SD,SA,N,SD,SA,SA,SD,SA,SA,SD,SA,SD,SD,D,SD,SD,A,SA,SA,SA,SA,SD,SA,SA,N,SD,SD,SD,SD,SD,SA
826353,Q1,Q01,0.716822453,1.118747521,1.269971912,,,,F,2,26-30,2,0,0,0,0,0,18,17,34,35,28,TRUE,D,D,D,SA,A,D,A,D,SD,A,D,D,D,SD,D,D,D,SD,D,A,D,D,D,A,SD,D,N,D,D,A,D,SD,SD,A,D,SD,D,SD,SD,SA,D,D,A,SD,SD,N,SD,D,SA,D,D,D,SA,D,D,D,A,D,SD,N
826454,S500,Q06,0.705264042,1.167108813,1.335118973,,,,F,2,26-30,2,0,0,0,0,0,8,28,40,42,44,TRUE,D,D,D,SA,A,SD,A,A,SD,SA,D,D,A,SD,N,A,A,SD,A,SA,D,N,D,D,SA,SD,N,SA,D,D,A,D,SD,A,SA,SD,A,SD,SD,SA,SD,D,A,D,SD,A,D,SD,SA,SA,SD,A,SA,SD,SD,SD,D,A,A,SA
827052,S1200,Q13,0.696666973,1.085734162,1.256326265,,,,F,2,26-30,2,0,0,0,0,0,16,24,32,33,35,TRUE,D,D,N,A,A,D,N,A,SD,A,A,N,A,D,A,A,N,SD,A,A,D,N,N,D,A,D,N,A,D,N,A,D,D,A,SA,D,N,SD,D,A,D,N,D,A,SD,N,A,D,A,A,SD,A,A,D,D,D,N,A,D,A
828862,S1200,Q13,0.683957333,1.094511796,1.217215799,,,,F,2,26-30,2,0,0,0,0,0,14,25,19,40,40,TRUE,A,D,N,SA,SA,SD,A,A,SD,A,SD,D,A,SD,SD,A,N,N,SA,SA,D,D,N,N,A,D,N,D,N,N,N,D,D,SA,A,D,A,SA,SD,SA,N,SD,N,SD,SD,A,N,SA,SA,A,N,D,A,SD,D,N,N,SD,SD,A
832651,S1200,Q12,0.795802017,1.394154987,1.595348116,,,,M,1,22-25,1,0,0,0,0,0,10,34,31,35,23,TRUE,A,D,D,SA,N,D,N,N,D,SD,N,SD,SA,D,N,SA,N,N,A,A,N,A,N,A,N,D,N,A,A,A,A,A,D,SA,A,SD,SA,SA,N,A,N,D,N,SD,A,SA,SA,N,SA,A,SD,SA,SA,D,SA,SD,N,SA,A,A
833148,S500,Q05,0.800451255,1.296747994,1.469782724,,,,M,1,26-30,2,0,0,0,0,0,6,37,29,42,47,TRUE,D,N,SA,SA,SA,SD,SA,SA,SD,SA,SD,D,SA,SD,D,SA,SA,SD,SA,SA,SD,N,A,SD,SA,SD,D,SA,D,SD,A,A,D,A,SA,D,A,N,SD,SA,SD,SD,N,SD,SD,A,N,D,SA,SA,SD,SA,A,SD,SD,SD,D,A,SD,SA
833249,S500,Q04,0.686609499,1.117945549,1.275893057,,,,F,2,26-30,2,0,0,0,0,0,14,30,27,32,33,TRUE,D,N,N,A,N,D,A,A,D,A,N,D,N,D,N,A,A,D,A,A,D,N,D,N,A,SD,D,N,N,D,A,N,D,A,A,D,A,N,D,A,D,N,N,D,D,A,A,D,A,A,D,N,N,D,N,D,N,N,D,A
835657,S900,Q11,0.663821889,1.072118052,1.197375008,,,,F,2,31-35,3,0,0,0,0,0,35,30,19,31,31,TRUE,D,D,D,A,A,A,D,SA,D,D,A,A,SD,SD,SD,D,D,D,SA,SA,A,SA,SA,SA,D,A,SD,D,SA,D,A,D,D,SA,SA,SA,SA,SA,SD,SA,SA,D,SD,SA,SA,D,SA,D,A,D,D,A,A,D,D,SA,D,A,A,A
837560,S500,Q05,0.682905659,1.15668554,1.318337236,,,,M,1,26-30,2,0,0,0,0,0,27,27,28,25,29,TRUE,N,N,A,A,A,N,A,A,N,N,A,D,SA,N,N,D,A,N,N,A,N,A,A,A,N,N,A,A,A,N,N,D,N,SA,SA,A,A,A,N,N,N,N,A,N,N,N,N,D,A,N,N,A,A,A,N,N,A,SA,N,A
837964,S500,Q06,0.697015627,1.190310277,1.326661282,,,,F,2,31-35,3,0,0,0,0,0,21,23,15,29,36,TRUE,SD,SD,SA,SA,A,D,A,A,SD,A,A,A,A,D,D,A,A,N,A,A,D,D,A,A,A,D,D,D,D,D,D,D,D,A,A,D,A,A,D,A,D,D,D,A,D,D,A,A,A,A,D,D,D,A,D,D,A,SD,SD,A
841349,S900,Q10,0.778801267,1.227307239,1.374495531,,,,F,2,26-30,2,0,0,0,0,0,13,31,23,23,37,TRUE,A,N,N,A,SA,D,A,A,D,A,A,A,A,A,D,SA,A,N,A,A,D,A,SA,A,A,SD,A,N,A,D,A,A,A,A,SA,N,A,N,A,A,A,D,D,SA,SA,SA,A,D,N,A,D,A,SA,D,SD,SD,D,N,N,SA
843151,S900,Q11,0.85527877,1.40429981,1.60089676,,,,M,1,26-30,2,0,0,0,0,0,27,25,29,35,22,TRUE,SA,A,N,A,D,A,N,N,D,N,A,A,A,D,D,D,N,SD,N,A,A,N,N,N,D,A,N,N,SD,A,D,A,D,SA,A,SD,A,N,SD,D,N,D,A,N,A,D,D,N,A,D,D,D,N,D,N,A,N,N,N,A
844961,S900,Q08,0.681309053,1.043191118,1.186814063,,,,F,2,31-35,3,0,0,0,0,0,15,22,30,32,38,TRUE,N,N,D,SA,A,N,N,SA,SD,SA,D,A,SA,N,N,A,N,A,N,A,N,N,N,A,SA,D,A,A,D,D,A,D,D,A,SA,D,N,D,N,A,D,N,N,SD,D,A,N,SD,SA,A,SD,N,A,N,D,N,D,N,D,A
845458,S500,Q06,0.650313276,1.139548502,1.273380188,,,,F,2,31-35,3,0,0,0,0,0,16,27,25,33,36,TRUE,SD,N,D,N,D,D,A,N,D,SA,D,D,D,SD,D,A,N,SD,SA,A,A,D,A,A,N,SD,D,A,A,D,D,D,N,A,A,D,A,SA,SD,A,D,D,SD,D,D,A,D,D,SA,SA,SD,N,A,D,SD,SD,D,A,D,A
849264,S900,Q10,0.581539279,1.013277296,1.137298996,,,,F,2,31-35,3,0,0,0,0,0,23,30,17,30,31,TRUE,N,N,N,A,A,D,A,A,N,N,N,N,D,D,N,N,A,D,A,A,D,D,N,N,A,N,D,N,A,N,N,N,A,A,N,A,A,SA,D,A,N,N,D,A,D,N,A,A,SA,N,D,A,N,D,D,A,D,D,N,A
849971,S500,Q05,0.769227007,1.180761558,1.340499596,,,,M,1,22-25,1,0,0,0,0,0,7,43,40,43,42,TRUE,SD,SA,A,SA,A,SD,SA,A,SD,A,D,SA,SA,SD,SD,SA,SA,SD,SA,SA,D,SA,SD,D,A,SD,D,SA,SD,N,SA,SA,SD,SA,SA,SD,SA,N,SD,SA,SD,SD,SA,D,D,SA,SA,SD,SA,SA,SD,SA,SA,SD,SD,D,SD,SA,D,SA
852455,S900,Q08,0.77256152,1.213794274,1.377783475,,,,F,2,26-30,2,0,0,0,0,0,28,24,23,27,38,TRUE,N,A,N,A,A,N,A,SA,N,A,SA,A,A,D,D,N,A,N,N,A,D,N,N,A,A,A,D,N,A,D,N,D,D,N,A,N,N,SA,D,SA,A,N,N,A,D,D,N,N,A,A,A,N,A,D,D,D,SA,N,A,SA
856463,S900,Q09,0.730535574,1.16837628,1.327243559,,,,F,2,31-35,3,0,0,0,0,0,8,34,21,39,37,TRUE,A,N,A,SA,A,SD,A,A,D,A,SD,SD,N,SD,SD,A,A,N,N,A,D,D,A,D,A,D,D,N,D,D,D,D,N,SA,A,SD,A,N,SD,A,SD,D,N,SD,SD,A,SA,N,SA,A,SD,A,N,D,D,SD,SD,N,D,N
